video_path,text
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbaa6p.mpg,set blue at a six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbaa7a.mpg,set blue at a seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbag8n.mpg,set blue at g eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbag9s.mpg,set blue at g nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbah1a.mpg,set blue at h one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbahzp.mpg,set blue at h zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sban2n.mpg,set blue at n two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sban3s.mpg,set blue at n three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sban4p.mpg,set blue at n four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sban5a.mpg,set blue at n five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbat6n.mpg,set blue at t six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbat7s.mpg,set blue at t seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbat8p.mpg,set blue at t eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbat9a.mpg,set blue at t nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbba8n.mpg,set blue by a eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbba9s.mpg,set blue by a nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbbb1a.mpg,set blue by b one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbbbzp.mpg,set blue by b zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbbh2n.mpg,set blue by h two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbbh3s.mpg,set blue by h three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbbh4p.mpg,set blue by h four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbbh5a.mpg,set blue by h five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbbn6n.mpg,set blue by n six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbbn7s.mpg,set blue by n seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbbn8p.mpg,set blue by n eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbbn9a.mpg,set blue by n nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbbu1s.mpg,set blue by u one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbbu2p.mpg,set blue by u two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbbu3a.mpg,set blue by u three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbbuzn.mpg,set blue by u zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbia1s.mpg,set blue in a one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbia2p.mpg,set blue in a two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbia3a.mpg,set blue in a three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbiazn.mpg,set blue in a zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbig4n.mpg,set blue in g four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbig5s.mpg,set blue in g five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbig6p.mpg,set blue in g six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbig7a.mpg,set blue in g seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbim8n.mpg,set blue in m eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbim9s.mpg,set blue in m nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbin1a.mpg,set blue in n one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbinzp.mpg,set blue in n zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbit2n.mpg,set blue in t two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbit3s.mpg,set blue in t three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbit4p.mpg,set blue in t four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbit5a.mpg,set blue in t five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbwb2n.mpg,set blue with b two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbwb3s.mpg,set blue with b three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbwb4p.mpg,set blue with b four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbwb5a.mpg,set blue with b five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbwh6n.mpg,set blue with h six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbwh7s.mpg,set blue with h seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbwh8p.mpg,set blue with h eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbwh9a.mpg,set blue with h nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbwo1s.mpg,set blue with o one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbwo2p.mpg,set blue with o two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbwo3a.mpg,set blue with o three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbwozn.mpg,set blue with o zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbwu4n.mpg,set blue with u four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbwu5s.mpg,set blue with u five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbwu6p.mpg,set blue with u six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sbwu7a.mpg,set blue with u seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgac2n.mpg,set green at c two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgac3s.mpg,set green at c three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgac4p.mpg,set green at c four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgac5a.mpg,set green at c five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgai6n.mpg,set green at i six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgai7s.mpg,set green at i seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgai8p.mpg,set green at i eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgai9a.mpg,set green at i nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgap1s.mpg,set green at p one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgap2p.mpg,set green at p two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgap3a.mpg,set green at p three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgapzn.mpg,set green at p zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgav4n.mpg,set green at v four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgav5s.mpg,set green at v five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgav6p.mpg,set green at v six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgav7a.mpg,set green at v seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgbc6n.mpg,set green by c six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgbc7s.mpg,set green by c seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgbc8p.mpg,set green by c eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgbc9a.mpg,set green by c nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgbj1s.mpg,set green by j one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgbj2p.mpg,set green by j two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgbj3a.mpg,set green by j three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgbjzn.mpg,set green by j zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgbp4n.mpg,set green by p four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgbp5s.mpg,set green by p five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgbp6p.mpg,set green by p six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgbp7a.mpg,set green by p seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgbv8n.mpg,set green by v eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgbv9s.mpg,set green by v nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgbx1a.mpg,set green by x one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgbxzp.mpg,set green by x zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgib8n.mpg,set green in b eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgib9s.mpg,set green in b nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgic1a.mpg,set green in c one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgiczp.mpg,set green in c zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgii2n.mpg,set green in i two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgii3s.mpg,set green in i three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgii4p.mpg,set green in i four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgii5a.mpg,set green in i five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgio6n.mpg,set green in o six now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgio7s.mpg,set green in o seven soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgio8p.mpg,set green in o eight please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgio9a.mpg,set green in o nine again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgiv1s.mpg,set green in v one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgiv2p.mpg,set green in v two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgiv3a.mpg,set green in v three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgivzn.mpg,set green in v zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgwd1s.mpg,set green with d one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgwd2p.mpg,set green with d two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgwd3a.mpg,set green with d three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgwdzn.mpg,set green with d zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgwj4n.mpg,set green with j four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgwj5s.mpg,set green with j five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgwj6p.mpg,set green with j six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgwj7a.mpg,set green with j seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgwp8n.mpg,set green with p eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgwp9s.mpg,set green with p nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgwq1a.mpg,set green with q one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgwqzp.mpg,set green with q zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgwx2n.mpg,set green with x two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgwx3s.mpg,set green with x three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgwx4p.mpg,set green with x four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sgwx5a.mpg,set green with x five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srab1s.mpg,set red at b one soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srab2p.mpg,set red at b two please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srab3a.mpg,set red at b three again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srabzn.mpg,set red at b zero now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srah4n.mpg,set red at h four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srah5s.mpg,set red at h five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srah6p.mpg,set red at h six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srah7a.mpg,set red at h seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sran8n.mpg,set red at n eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sran9s.mpg,set red at n nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srao1a.mpg,set red at o one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\sraozp.mpg,set red at o zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srau2n.mpg,set red at u two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srau3s.mpg,set red at u three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srau4p.mpg,set red at u four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srau5a.mpg,set red at u five again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srbb4n.mpg,set red by b four now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srbb5s.mpg,set red by b five soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srbb6p.mpg,set red by b six please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srbb7a.mpg,set red by b seven again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srbh8n.mpg,set red by h eight now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srbh9s.mpg,set red by h nine soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srbi1a.mpg,set red by i one again
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srbizp.mpg,set red by i zero please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srbo2n.mpg,set red by o two now
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srbo3s.mpg,set red by o three soon
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srbo4p.mpg,set red by o four please
C:\Users\Naman\Desktop\Files\kagglehub\datasets\mohamedbentalb\lipreading-dataset\versions\1\data\s1\srbo5a.mpg,set red by o five again
